frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
2723,"Jun 12, 2025 21:03:52.904383737 CEST",c4:ea:1d:53:75:c3,233,243,-61
2544,"Jun 12, 2025 21:03:49.847855459 CEST",f2:42:89:7e:73:bd,1571,458,-64
909,"Jun 12, 2025 21:03:07.033163171 CEST",c4:ea:1d:53:75:c3,3753,243,-63
3178,"Jun 12, 2025 21:04:04.183719259 CEST",f2:42:89:7e:73:bd,1718,459,-63
2437,"Jun 12, 2025 21:03:47.408333925 CEST",40:ee:dd:0e:38:54,434,305,-67
406,"Jun 12, 2025 21:02:50.007383565 CEST",40:ee:dd:0e:38:54,3942,305,-67
2415,"Jun 12, 2025 21:03:46.906577940 CEST",40:ee:dd:0e:38:54,429,305,-66
3151,"Jun 12, 2025 21:04:03.569287493 CEST",f2:42:89:7e:73:bd,1711,458,-65
712,"Jun 12, 2025 21:03:00.142877541 CEST",40:ee:dd:0e:38:54,4044,305,-66
148,"Jun 12, 2025 21:02:41.445502686 CEST",f2:42:89:7e:73:bd,867,458,-65
3346,"Jun 12, 2025 21:04:07.562857556 CEST",f2:42:89:7e:73:bd,1751,458,-65
1373,"Jun 12, 2025 21:03:20.971408879 CEST",f2:42:89:7e:73:bd,1273,458,-63
313,"Jun 12, 2025 21:02:46.667834451 CEST",f2:42:89:7e:73:bd,918,458,-69
1171,"Jun 12, 2025 21:03:15.441873943 CEST",f2:42:89:7e:73:bd,1219,458,-69
2441,"Jun 12, 2025 21:03:47.508695919 CEST",40:ee:dd:0e:38:54,435,305,-67
2749,"Jun 12, 2025 21:03:53.534208801 CEST",f2:42:89:7e:73:bd,1607,458,-64
1350,"Jun 12, 2025 21:03:20.324082149 CEST",3a:07:16:cb:a7:f4,1686,384,-65
2366,"Jun 12, 2025 21:03:45.601995423 CEST",40:ee:dd:0e:38:54,416,305,-67
767,"Jun 12, 2025 21:03:01.769309576 CEST",3a:07:16:cb:a7:f4,1535,384,-64
2163,"Jun 12, 2025 21:03:42.591459377 CEST",40:ee:dd:0e:38:54,383,305,-67
3025,"Jun 12, 2025 21:04:00.190142212 CEST",f2:42:89:7e:73:bd,1678,458,-65
510,"Jun 12, 2025 21:02:53.426137444 CEST",f2:42:89:7e:73:bd,991,458,-69
1803,"Jun 12, 2025 21:03:32.120507309 CEST",3a:07:16:cb:a7:f4,1782,384,-66
2835,"Jun 12, 2025 21:03:55.570168052 CEST",c4:ea:1d:53:75:c3,263,243,-64
3139,"Jun 12, 2025 21:04:03.163523325 CEST",40:ee:dd:0e:38:54,613,305,-68
573,"Jun 12, 2025 21:02:55.225680738 CEST",40:ee:dd:0e:38:54,3995,305,-67
3003,"Jun 12, 2025 21:03:59.753302025 CEST",40:ee:dd:0e:38:54,579,305,-67
282,"Jun 12, 2025 21:02:45.795597206 CEST",3a:07:16:cb:a7:f4,1405,384,-64
2511,"Jun 12, 2025 21:03:48.954992198 CEST",3a:07:16:cb:a7:f4,1919,384,-63
2890,"Jun 12, 2025 21:03:57.002962055 CEST",c4:ea:1d:53:75:c3,277,243,-62
570,"Jun 12, 2025 21:02:55.125301354 CEST",40:ee:dd:0e:38:54,3994,305,-66
2428,"Jun 12, 2025 21:03:47.234652691 CEST",3a:07:16:cb:a7:f4,1905,384,-65
3110,"Jun 12, 2025 21:04:02.260308258 CEST",40:ee:dd:0e:38:54,604,305,-68
2586,"Jun 12, 2025 21:03:50.921031943 CEST",3a:07:16:cb:a7:f4,1935,384,-64
1787,"Jun 12, 2025 21:03:31.723276209 CEST",f2:42:89:7e:73:bd,1386,458,-67
1056,"Jun 12, 2025 21:03:11.639947246 CEST",c4:ea:1d:53:75:c3,3811,243,-64
1251,"Jun 12, 2025 21:03:17.497856761 CEST",3a:07:16:cb:a7:f4,1663,384,-62
3282,"Jun 12, 2025 21:04:05.908655649 CEST",c4:ea:1d:53:75:c3,388,243,-64
571,"Jun 12, 2025 21:02:55.133823666 CEST",3a:07:16:cb:a7:f4,1481,384,-64
126,"Jun 12, 2025 21:02:40.728707485 CEST",f2:42:89:7e:73:bd,859,458,-66
2834,"Jun 12, 2025 21:03:55.536788668 CEST",40:ee:dd:0e:38:54,517,305,-66
2439,"Jun 12, 2025 21:03:47.476743672 CEST",c4:ea:1d:53:75:c3,172,243,-63
599,"Jun 12, 2025 21:02:56.116957974 CEST",3a:07:16:cb:a7:f4,1489,384,-65
2930,"Jun 12, 2025 21:03:58.126278574 CEST",c4:ea:1d:53:75:c3,295,243,-65
2562,"Jun 12, 2025 21:03:50.343902198 CEST",c4:ea:1d:53:75:c3,201,243,-61
2593,"Jun 12, 2025 21:03:51.064280886 CEST",c4:ea:1d:53:75:c3,209,243,-62
