frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
1651,"Apr 13, 2021 15:29:35.788475334 CEST",3a:07:16:cb:a7:f4,582,384,-70.0
289,"Apr 13, 2021 15:28:51.265625884 CEST",f2:42:89:7e:73:bd,4050,458,-69.0
1664,"Apr 13, 2021 15:29:36.230965332 CEST",40:ee:dd:0e:38:54,2439,305,-76.0
2243,"Apr 13, 2021 15:29:55.060091648 CEST",f2:42:89:7e:73:bd,606,458,-65.0
85,"Apr 13, 2021 15:28:45.285086179 CEST",3a:07:16:cb:a7:f4,171,384,-69.0
1463,"Apr 13, 2021 15:29:29.006680735 CEST",40:ee:dd:0e:38:54,2356,305,-76.0
2548,"Apr 13, 2021 15:30:05.896152435 CEST",3a:07:16:cb:a7:f4,827,384,-70.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-86.84848377275765
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-87.94415419393287
522,"Apr 13, 2021 15:28:58.556038512 CEST",3a:07:16:cb:a7:f4,279,384,-70.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-87.0962242603216
2116,"Apr 13, 2021 15:29:51.578526639 CEST",f2:42:89:7e:73:bd,569,458,-65.0
1362,"Apr 13, 2021 15:29:25.466837435 CEST",f2:42:89:7e:73:bd,303,458,-68.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-87.0454851597041
1754,"Apr 13, 2021 15:29:39.290682004 CEST",f2:42:89:7e:73:bd,443,458,-66.0
2107,"Apr 13, 2021 15:29:51.271345956 CEST",f2:42:89:7e:73:bd,566,458,-65.0
2767,"Apr 13, 2021 15:30:12.658525709 CEST",40:ee:dd:0e:38:54,2827,305,-76.0
93,"Apr 13, 2021 15:28:45.633706769 CEST",f2:42:89:7e:73:bd,3993,459,-60.0
157,"Apr 13, 2021 15:28:47.579263463 CEST",f2:42:89:7e:73:bd,4014,458,-66.0
847,"Apr 13, 2021 15:29:09.390214004 CEST",f2:42:89:7e:73:bd,139,458,-62.0
1478,"Apr 13, 2021 15:29:29.460401910 CEST",f2:42:89:7e:73:bd,343,458,-68.0
1231,"Apr 13, 2021 15:29:20.858896509 CEST",f2:42:89:7e:73:bd,258,458,-65.0
478,"Apr 13, 2021 15:28:57.204758088 CEST",f2:42:89:7e:73:bd,15,458,-65.0
1856,"Apr 13, 2021 15:29:43.284226993 CEST",f2:42:89:7e:73:bd,483,458,-64.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-85.79966602923618
257,"Apr 13, 2021 15:28:50.242323130 CEST",f2:42:89:7e:73:bd,4040,458,-62.0
2695,"Apr 13, 2021 15:30:10.551126577 CEST",40:ee:dd:0e:38:54,2804,305,-78.0
1874,"Apr 13, 2021 15:29:43.958059259 CEST",40:ee:dd:0e:38:54,2526,305,-78.0
2470,"Apr 13, 2021 15:30:03.325836405 CEST",40:ee:dd:0e:38:54,2734,305,-77.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-87.82467054833859
1900,"Apr 13, 2021 15:29:44.820214845 CEST",f2:42:89:7e:73:bd,498,459,-65.0
1192,"Apr 13, 2021 15:29:19.937293350 CEST",f2:42:89:7e:73:bd,249,458,-66.0
