frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
2642,"Jun 12, 2025 20:46:30.972076131 CEST",f2:42:89:7e:73:bd,3114,458,-65.0
2330,"Jun 12, 2025 20:46:20.527384875 CEST",f2:42:89:7e:73:bd,3012,458,-72.0
1039,"Jun 12, 2025 20:45:44.074020727 CEST",f2:42:89:7e:73:bd,2624,458,-71.0
162,"Jun 12, 2025 20:45:16.835343099 CEST",f2:42:89:7e:73:bd,2351,458,-66.0
1950,"Jun 12, 2025 20:46:10.675935050 CEST",c4:ea:1d:53:75:c3,3524,243,-73.0
1751,"Jun 12, 2025 20:46:05.965455316 CEST",c4:ea:1d:53:75:c3,3462,243,-72.0
1025,"Jun 12, 2025 20:45:43.949071668 CEST",c4:ea:1d:53:75:c3,3207,243,-83.0
1317,"Jun 12, 2025 20:45:52.777299964 CEST",f2:42:89:7e:73:bd,2710,458,-70.0
1819,"Jun 12, 2025 20:46:07.808091031 CEST",c4:ea:1d:53:75:c3,3485,243,-72.0
1502,"Jun 12, 2025 20:45:58.102046149 CEST",f2:42:89:7e:73:bd,2762,459,-70.0
248,"Jun 12, 2025 20:45:22.160075036 CEST",f2:42:89:7e:73:bd,2403,458,-70.0
1857,"Jun 12, 2025 20:46:08.627330265 CEST",c4:ea:1d:53:75:c3,3493,243,-72.0
281,"Jun 12, 2025 20:45:23.059610445 CEST",c4:ea:1d:53:75:c3,2952,243,-71.0
2056,"Jun 12, 2025 20:46:13.461856360 CEST",f2:42:89:7e:73:bd,2935,458,-70.0
1555,"Jun 12, 2025 20:45:59.616161666 CEST",c4:ea:1d:53:75:c3,3393,243,-72.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-81.21839422809451
728,"Jun 12, 2025 20:45:35.451608338 CEST",c4:ea:1d:53:75:c3,3099,243,-72.0
1459,"Jun 12, 2025 20:45:56.361261654 CEST",f2:42:89:7e:73:bd,2745,458,-70.0
369,"Jun 12, 2025 20:45:25.232035723 CEST",f2:42:89:7e:73:bd,2434,458,-70.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-79.82841844729766
803,"Jun 12, 2025 20:45:37.502805631 CEST",c4:ea:1d:53:75:c3,3126,243,-72.0
-2,synthetic,40:ee:dd:0e:38:54,-1,-1,-88.03697775729484
-2,synthetic,40:ee:dd:0e:38:54,-1,-1,-88.46679612544939
166,"Jun 12, 2025 20:45:17.018045382 CEST",c4:ea:1d:53:75:c3,2882,243,-83.0
2571,"Jun 12, 2025 20:46:27.797701512 CEST",f2:42:89:7e:73:bd,3083,459,-64.0
232,"Jun 12, 2025 20:45:21.238489127 CEST",f2:42:89:7e:73:bd,2394,458,-69.0
2570,"Jun 12, 2025 20:46:27.775962155 CEST",c4:ea:1d:53:75:c3,3730,243,-78.0
1134,"Jun 12, 2025 20:45:46.816256804 CEST",c4:ea:1d:53:75:c3,3245,243,-73.0
1237,"Jun 12, 2025 20:45:50.093031315 CEST",c4:ea:1d:53:75:c3,3284,243,-82.0
1925,"Jun 12, 2025 20:46:09.980300640 CEST",f2:42:89:7e:73:bd,2892,458,-69.0
1046,"Jun 12, 2025 20:45:44.278205491 CEST",f2:42:89:7e:73:bd,2626,458,-70.0
1072,"Jun 12, 2025 20:45:45.097402472 CEST",f2:42:89:7e:73:bd,2634,458,-71.0
2622,"Jun 12, 2025 20:46:29.948066862 CEST",f2:42:89:7e:73:bd,3104,458,-69.0
2324,"Jun 12, 2025 20:46:20.322587882 CEST",f2:42:89:7e:73:bd,3010,458,-69.0
79,"Jun 12, 2025 20:45:12.103326827 CEST",c4:ea:1d:53:75:c3,2824,243,-82.0
1275,"Jun 12, 2025 20:45:51.343728209 CEST",f2:42:89:7e:73:bd,2695,458,-71.0
874,"Jun 12, 2025 20:45:39.363083603 CEST",f2:42:89:7e:73:bd,2575,458,-70.0
1109,"Jun 12, 2025 20:45:46.103302105 CEST",c4:ea:1d:53:75:c3,3238,243,-72.0
1670,"Jun 12, 2025 20:46:03.324377285 CEST",f2:42:89:7e:73:bd,2814,458,-70.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-81.61965436718201
1497,"Jun 12, 2025 20:45:57.897488153 CEST",f2:42:89:7e:73:bd,2760,459,-70.0
1017,"Jun 12, 2025 20:45:43.663815281 CEST",f2:42:89:7e:73:bd,2620,458,-71.0
428,"Jun 12, 2025 20:45:26.748889298 CEST",c4:ea:1d:53:75:c3,2995,243,-72.0
2493,"Jun 12, 2025 20:46:25.237734075 CEST",f2:42:89:7e:73:bd,3058,458,-70.0
2297,"Jun 12, 2025 20:46:19.400984374 CEST",f2:42:89:7e:73:bd,3001,458,-70.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-83.03267156621197
1178,"Jun 12, 2025 20:45:48.374173352 CEST",f2:42:89:7e:73:bd,2666,458,-69.0
1130,"Jun 12, 2025 20:45:46.633389136 CEST",f2:42:89:7e:73:bd,2649,458,-71.0
226,"Jun 12, 2025 20:45:21.033692065 CEST",f2:42:89:7e:73:bd,2392,458,-66.0
981,"Jun 12, 2025 20:45:42.515473094 CEST",c4:ea:1d:53:75:c3,3190,243,-74.0
508,"Jun 12, 2025 20:45:28.998757385 CEST",c4:ea:1d:53:75:c3,3018,243,-74.0
2410,"Jun 12, 2025 20:46:22.656013592 CEST",c4:ea:1d:53:75:c3,3672,243,-72.0
1419,"Jun 12, 2025 20:45:55.132475926 CEST",f2:42:89:7e:73:bd,2733,458,-71.0
1516,"Jun 12, 2025 20:45:58.511650192 CEST",f2:42:89:7e:73:bd,2766,459,-69.0
2580,"Jun 12, 2025 20:46:28.207311212 CEST",f2:42:89:7e:73:bd,3087,459,-65.0
2665,"Jun 12, 2025 20:46:31.893657639 CEST",f2:42:89:7e:73:bd,3124,458,-65.0
1746,"Jun 12, 2025 20:46:05.781945039 CEST",f2:42:89:7e:73:bd,2842,458,-70.0
2011,"Jun 12, 2025 20:46:12.130687012 CEST",f2:42:89:7e:73:bd,2922,458,-70.0
1348,"Jun 12, 2025 20:45:53.575217842 CEST",c4:ea:1d:53:75:c3,3321,243,-72.0
-2,synthetic,40:ee:dd:0e:38:54,-1,-1,-86.58472691895413
488,"Jun 12, 2025 20:45:28.201605108 CEST",f2:42:89:7e:73:bd,2464,459,-70.0
1340,"Jun 12, 2025 20:45:53.391710219 CEST",f2:42:89:7e:73:bd,2716,458,-70.0
325,"Jun 12, 2025 20:45:24.106040022 CEST",f2:42:89:7e:73:bd,2422,458,-70.0
1462,"Jun 12, 2025 20:45:56.463660919 CEST",f2:42:89:7e:73:bd,2746,458,-70.0
1680,"Jun 12, 2025 20:46:03.712135742 CEST",c4:ea:1d:53:75:c3,3434,243,-73.0
529,"Jun 12, 2025 20:45:29.737717556 CEST",f2:42:89:7e:73:bd,2479,458,-70.0
1939,"Jun 12, 2025 20:46:10.389893089 CEST",f2:42:89:7e:73:bd,2898,458,-69.0
1302,"Jun 12, 2025 20:45:52.345812133 CEST",c4:ea:1d:53:75:c3,3306,243,-81.0
1488,"Jun 12, 2025 20:45:57.487650073 CEST",f2:42:89:7e:73:bd,2756,459,-69.0
951,"Jun 12, 2025 20:45:41.901133519 CEST",c4:ea:1d:53:75:c3,3176,243,-82.0
1153,"Jun 12, 2025 20:45:47.533058361 CEST",c4:ea:1d:53:75:c3,3252,243,-73.0
1477,"Jun 12, 2025 20:45:57.056190108 CEST",c4:ea:1d:53:75:c3,3361,243,-72.0
174,"Jun 12, 2025 20:45:17.654537006 CEST",f2:42:89:7e:73:bd,2359,458,-65.0
2449,"Jun 12, 2025 20:46:23.804150167 CEST",f2:42:89:7e:73:bd,3044,458,-71.0
1480,"Jun 12, 2025 20:45:57.180453466 CEST",f2:42:89:7e:73:bd,2753,459,-70.0
749,"Jun 12, 2025 20:45:35.983904449 CEST",f2:42:89:7e:73:bd,2540,458,-69.0
966,"Jun 12, 2025 20:45:42.230238777 CEST",f2:42:89:7e:73:bd,2606,458,-71.0
1435,"Jun 12, 2025 20:45:55.439671834 CEST",f2:42:89:7e:73:bd,2736,458,-70.0
1449,"Jun 12, 2025 20:45:55.951673256 CEST",f2:42:89:7e:73:bd,2741,458,-70.0
954,"Jun 12, 2025 20:45:42.025537537 CEST",f2:42:89:7e:73:bd,2604,458,-71.0
1679,"Jun 12, 2025 20:46:03.631588209 CEST",f2:42:89:7e:73:bd,2817,458,-70.0
817,"Jun 12, 2025 20:45:37.929484889 CEST",f2:42:89:7e:73:bd,2559,458,-71.0
1166,"Jun 12, 2025 20:45:48.045026188 CEST",c4:ea:1d:53:75:c3,3257,243,-82.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-79.02655643211729
2686,"Jun 12, 2025 20:46:32.917635199 CEST",f2:42:89:7e:73:bd,3134,458,-64.0
1117,"Jun 12, 2025 20:45:46.203046004 CEST",c4:ea:1d:53:75:c3,3239,243,-82.0
2283,"Jun 12, 2025 20:46:19.072018099 CEST",c4:ea:1d:53:75:c3,3626,243,-82.0
2364,"Jun 12, 2025 20:46:21.244190482 CEST",f2:42:89:7e:73:bd,3019,458,-72.0
206,"Jun 12, 2025 20:45:19.171755711 CEST",c4:ea:1d:53:75:c3,2908,243,-73.0
1360,"Jun 12, 2025 20:45:53.882213934 CEST",c4:ea:1d:53:75:c3,3324,243,-72.0
2401,"Jun 12, 2025 20:46:22.348828230 CEST",c4:ea:1d:53:75:c3,3669,243,-72.0
2536,"Jun 12, 2025 20:46:26.444806497 CEST",c4:ea:1d:53:75:c3,3716,243,-79.0
2567,"Jun 12, 2025 20:46:27.695318451 CEST",f2:42:89:7e:73:bd,3082,459,-64.0
1145,"Jun 12, 2025 20:45:47.247767892 CEST",f2:42:89:7e:73:bd,2655,458,-70.0
2588,"Jun 12, 2025 20:46:28.412099474 CEST",f2:42:89:7e:73:bd,3089,459,-65.0
2541,"Jun 12, 2025 20:46:26.671332021 CEST",f2:42:89:7e:73:bd,3072,458,-67.0
2380,"Jun 12, 2025 20:46:21.839017660 CEST",c4:ea:1d:53:75:c3,3664,243,-83.0
2539,"Jun 12, 2025 20:46:26.568923537 CEST",f2:42:89:7e:73:bd,3071,458,-70.0
546,"Jun 12, 2025 20:45:30.330633108 CEST",c4:ea:1d:53:75:c3,3031,243,-75.0
317,"Jun 12, 2025 20:45:23.900855131 CEST",f2:42:89:7e:73:bd,2420,458,-71.0
1104,"Jun 12, 2025 20:45:45.814191108 CEST",f2:42:89:7e:73:bd,2641,458,-69.0
788,"Jun 12, 2025 20:45:37.190735220 CEST",c4:ea:1d:53:75:c3,3119,243,-82.0
1241,"Jun 12, 2025 20:45:50.195424853 CEST",c4:ea:1d:53:75:c3,3285,243,-72.0
1048,"Jun 12, 2025 20:45:44.380625569 CEST",f2:42:89:7e:73:bd,2627,458,-70.0
827,"Jun 12, 2025 20:45:38.214706495 CEST",c4:ea:1d:53:75:c3,3133,243,-72.0
726,"Jun 12, 2025 20:45:35.369517173 CEST",f2:42:89:7e:73:bd,2534,458,-70.0
2763,"Jun 12, 2025 20:46:35.682424772 CEST",f2:42:89:7e:73:bd,3166,458,-64.0
164,"Jun 12, 2025 20:45:16.937740687 CEST",f2:42:89:7e:73:bd,2352,458,-67.0
1064,"Jun 12, 2025 20:45:44.790215084 CEST",f2:42:89:7e:73:bd,2631,458,-72.0
1404,"Jun 12, 2025 20:45:54.905818612 CEST",c4:ea:1d:53:75:c3,3339,243,-72.0
2266,"Jun 12, 2025 20:46:18.786608970 CEST",f2:42:89:7e:73:bd,2992,458,-70.0
1672,"Jun 12, 2025 20:46:03.406925073 CEST",c4:ea:1d:53:75:c3,3431,243,-72.0
2416,"Jun 12, 2025 20:46:22.882590868 CEST",f2:42:89:7e:73:bd,3035,458,-70.0
688,"Jun 12, 2025 20:45:34.425928466 CEST",c4:ea:1d:53:75:c3,3089,243,-73.0
1957,"Jun 12, 2025 20:46:10.880849515 CEST",c4:ea:1d:53:75:c3,3526,243,-74.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-82.72943424538879
2683,"Jun 12, 2025 20:46:32.712850150 CEST",f2:42:89:7e:73:bd,3132,458,-64.0
2302,"Jun 12, 2025 20:46:19.607787976 CEST",f2:42:89:7e:73:bd,3003,458,-70.0
1136,"Jun 12, 2025 20:45:46.889700291 CEST",40:ee:dd:0e:38:54,1259,305,-88.0
938,"Jun 12, 2025 20:45:41.491495394 CEST",c4:ea:1d:53:75:c3,3172,243,-74.0
2545,"Jun 12, 2025 20:46:26.876120562 CEST",f2:42:89:7e:73:bd,3074,459,-69.0
1491,"Jun 12, 2025 20:45:57.692471789 CEST",f2:42:89:7e:73:bd,2758,459,-69.0
1391,"Jun 12, 2025 20:45:54.496215407 CEST",c4:ea:1d:53:75:c3,3335,243,-71.0
1878,"Jun 12, 2025 20:46:09.344086286 CEST",c4:ea:1d:53:75:c3,3500,243,-72.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-82.0911186586793
2306,"Jun 12, 2025 20:46:19.708152555 CEST",f2:42:89:7e:73:bd,3004,458,-71.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-80.06354328799581
2501,"Jun 12, 2025 20:46:25.523187414 CEST",c4:ea:1d:53:75:c3,3701,243,-72.0
1998,"Jun 12, 2025 20:46:11.801690636 CEST",c4:ea:1d:53:75:c3,3535,243,-81.0
903,"Jun 12, 2025 20:45:40.387069614 CEST",f2:42:89:7e:73:bd,2587,458,-71.0
2645,"Jun 12, 2025 20:46:31.074452627 CEST",f2:42:89:7e:73:bd,3115,458,-65.0
2421,"Jun 12, 2025 20:46:22.984965549 CEST",f2:42:89:7e:73:bd,3036,458,-70.0
2470,"Jun 12, 2025 20:46:24.601582369 CEST",c4:ea:1d:53:75:c3,3692,243,-73.0
461,"Jun 12, 2025 20:45:27.565166424 CEST",c4:ea:1d:53:75:c3,3003,243,-83.0
2006,"Jun 12, 2025 20:46:11.925875073 CEST",f2:42:89:7e:73:bd,2920,458,-70.0
2223,"Jun 12, 2025 20:46:17.557805014 CEST",f2:42:89:7e:73:bd,2980,458,-70.0
2460,"Jun 12, 2025 20:46:24.191987475 CEST",c4:ea:1d:53:75:c3,3688,243,-73.0
1712,"Jun 12, 2025 20:46:04.655560601 CEST",f2:42:89:7e:73:bd,2827,458,-70.0
2618,"Jun 12, 2025 20:46:29.845922379 CEST",f2:42:89:7e:73:bd,3103,458,-70.0
2415,"Jun 12, 2025 20:46:22.860819455 CEST",c4:ea:1d:53:75:c3,3674,243,-82.0
1207,"Jun 12, 2025 20:45:49.273835662 CEST",c4:ea:1d:53:75:c3,3270,243,-81.0
297,"Jun 12, 2025 20:45:23.388859995 CEST",f2:42:89:7e:73:bd,2415,458,-70.0
1397,"Jun 12, 2025 20:45:54.701011492 CEST",c4:ea:1d:53:75:c3,3337,243,-81.0
1162,"Jun 12, 2025 20:45:47.862164387 CEST",f2:42:89:7e:73:bd,2661,458,-70.0
1678,"Jun 12, 2025 20:46:03.609714757 CEST",c4:ea:1d:53:75:c3,3433,243,-83.0
141,"Jun 12, 2025 20:45:15.401752067 CEST",f2:42:89:7e:73:bd,2337,458,-61.0
506,"Jun 12, 2025 20:45:28.918430969 CEST",f2:42:89:7e:73:bd,2471,458,-70.0
582,"Jun 12, 2025 20:45:31.253056343 CEST",c4:ea:1d:53:75:c3,3048,243,-72.0
368,"Jun 12, 2025 20:45:25.209990042 CEST",c4:ea:1d:53:75:c3,2973,243,-72.0
1642,"Jun 12, 2025 20:46:02.279742000 CEST",c4:ea:1d:53:75:c3,3420,243,-72.0
2592,"Jun 12, 2025 20:46:28.616918467 CEST",f2:42:89:7e:73:bd,3091,459,-65.0
725,"Jun 12, 2025 20:45:35.347565429 CEST",c4:ea:1d:53:75:c3,3098,243,-72.0
1927,"Jun 12, 2025 20:46:10.082704723 CEST",f2:42:89:7e:73:bd,2893,458,-69.0
1444,"Jun 12, 2025 20:45:55.725003859 CEST",c4:ea:1d:53:75:c3,3348,243,-82.0
2383,"Jun 12, 2025 20:46:21.939419673 CEST",c4:ea:1d:53:75:c3,3665,243,-83.0
1183,"Jun 12, 2025 20:45:48.557051007 CEST",c4:ea:1d:53:75:c3,3263,243,-82.0
1515,"Jun 12, 2025 20:45:58.490696619 CEST",c4:ea:1d:53:75:c3,3376,243,-71.0
2809,"Jun 12, 2025 20:46:37.423205077 CEST",f2:42:89:7e:73:bd,3183,458,-64.0
274,"Jun 12, 2025 20:45:22.854801649 CEST",c4:ea:1d:53:75:c3,2950,243,-74.0
2154,"Jun 12, 2025 20:46:15.592003357 CEST",c4:ea:1d:53:75:c3,3580,243,-81.0
2564,"Jun 12, 2025 20:46:27.592921281 CEST",f2:42:89:7e:73:bd,3081,459,-64.0
863,"Jun 12, 2025 20:45:39.158267195 CEST",f2:42:89:7e:73:bd,2573,458,-70.0
1512,"Jun 12, 2025 20:45:58.409245689 CEST",f2:42:89:7e:73:bd,2765,459,-70.0
587,"Jun 12, 2025 20:45:31.375978678 CEST",f2:42:89:7e:73:bd,2495,458,-70.0
1590,"Jun 12, 2025 20:46:00.742772599 CEST",c4:ea:1d:53:75:c3,3405,243,-82.0
392,"Jun 12, 2025 20:45:25.744025760 CEST",f2:42:89:7e:73:bd,2439,458,-70.0
2222,"Jun 12, 2025 20:46:17.536057835 CEST",c4:ea:1d:53:75:c3,3605,243,-74.0
1470,"Jun 12, 2025 20:45:56.770863811 CEST",f2:42:89:7e:73:bd,2749,458,-71.0
1201,"Jun 12, 2025 20:45:49.072423597 CEST",c4:ea:1d:53:75:c3,3268,243,-82.0
917,"Jun 12, 2025 20:45:40.899054832 CEST",f2:42:89:7e:73:bd,2593,458,-71.0
524,"Jun 12, 2025 20:45:29.613191246 CEST",c4:ea:1d:53:75:c3,3024,243,-72.0
518,"Jun 12, 2025 20:45:29.328048282 CEST",f2:42:89:7e:73:bd,2475,458,-70.0
1652,"Jun 12, 2025 20:46:02.585748441 CEST",c4:ea:1d:53:75:c3,3423,243,-72.0
436,"Jun 12, 2025 20:45:26.957653275 CEST",c4:ea:1d:53:75:c3,2997,243,-71.0
2213,"Jun 12, 2025 20:46:17.229499997 CEST",c4:ea:1d:53:75:c3,3602,243,-82.0
2466,"Jun 12, 2025 20:46:24.418535628 CEST",f2:42:89:7e:73:bd,3050,458,-69.0
2061,"Jun 12, 2025 20:46:13.644864269 CEST",c4:ea:1d:53:75:c3,3559,243,-72.0
147,"Jun 12, 2025 20:45:15.994084025 CEST",c4:ea:1d:53:75:c3,2872,243,-84.0
2413,"Jun 12, 2025 20:46:22.780160804 CEST",f2:42:89:7e:73:bd,3034,458,-70.0
2233,"Jun 12, 2025 20:46:17.864997081 CEST",f2:42:89:7e:73:bd,2983,458,-70.0
774,"Jun 12, 2025 20:45:36.905499646 CEST",f2:42:89:7e:73:bd,2549,458,-71.0
2831,"Jun 12, 2025 20:46:38.242399892 CEST",f2:42:89:7e:73:bd,3191,458,-65.0
2439,"Jun 12, 2025 20:46:23.475204496 CEST",c4:ea:1d:53:75:c3,3681,243,-82.0
2189,"Jun 12, 2025 20:46:16.533821098 CEST",f2:42:89:7e:73:bd,2970,458,-71.0
1257,"Jun 12, 2025 20:45:50.729333949 CEST",f2:42:89:7e:73:bd,2689,458,-70.0
1809,"Jun 12, 2025 20:46:07.420338440 CEST",f2:42:89:7e:73:bd,2861,458,-69.0
2197,"Jun 12, 2025 20:46:16.819421173 CEST",c4:ea:1d:53:75:c3,3598,243,-72.0
1160,"Jun 12, 2025 20:45:47.759769942 CEST",f2:42:89:7e:73:bd,2660,458,-70.0
337,"Jun 12, 2025 20:45:24.493185692 CEST",c4:ea:1d:53:75:c3,2966,243,-72.0
1042,"Jun 12, 2025 20:45:44.153868800 CEST",c4:ea:1d:53:75:c3,3211,243,-81.0
971,"Jun 12, 2025 20:45:42.311079085 CEST",c4:ea:1d:53:75:c3,3184,243,-73.0
2241,"Jun 12, 2025 20:46:18.172194805 CEST",f2:42:89:7e:73:bd,2986,458,-70.0
2548,"Jun 12, 2025 20:46:27.062304015 CEST",c4:ea:1d:53:75:c3,3722,243,-77.0
478,"Jun 12, 2025 20:45:27.872382097 CEST",c4:ea:1d:53:75:c3,3007,243,-74.0
1632,"Jun 12, 2025 20:46:01.871545748 CEST",c4:ea:1d:53:75:c3,3416,243,-72.0
731,"Jun 12, 2025 20:45:35.552393221 CEST",c4:ea:1d:53:75:c3,3100,243,-73.0
963,"Jun 12, 2025 20:45:42.208285985 CEST",c4:ea:1d:53:75:c3,3179,243,-72.0
629,"Jun 12, 2025 20:45:32.787525915 CEST",c4:ea:1d:53:75:c3,3065,243,-73.0
1597,"Jun 12, 2025 20:46:00.969207748 CEST",f2:42:89:7e:73:bd,2791,458,-70.0
2554,"Jun 12, 2025 20:46:27.266370119 CEST",c4:ea:1d:53:75:c3,3724,243,-81.0
-2,synthetic,40:ee:dd:0e:38:54,-1,-1,-86.04403013947581
-2,synthetic,40:ee:dd:0e:38:54,-1,-1,-85.2716540978536
2685,"Jun 12, 2025 20:46:32.815242849 CEST",f2:42:89:7e:73:bd,3133,458,-65.0
2692,"Jun 12, 2025 20:46:33.224853666 CEST",f2:42:89:7e:73:bd,3137,458,-64.0
1675,"Jun 12, 2025 20:46:03.507331626 CEST",c4:ea:1d:53:75:c3,3432,243,-82.0
1175,"Jun 12, 2025 20:45:48.271750550 CEST",f2:42:89:7e:73:bd,2665,458,-70.0
1537,"Jun 12, 2025 20:45:59.126038725 CEST",f2:42:89:7e:73:bd,2772,458,-70.0
2050,"Jun 12, 2025 20:46:13.235243115 CEST",c4:ea:1d:53:75:c3,3555,243,-81.0
278,"Jun 12, 2025 20:45:22.979264543 CEST",f2:42:89:7e:73:bd,2411,458,-70.0
2802,"Jun 12, 2025 20:46:37.218393068 CEST",f2:42:89:7e:73:bd,3181,458,-64.0
2458,"Jun 12, 2025 20:46:24.111362209 CEST",f2:42:89:7e:73:bd,3047,458,-68.0
2552,"Jun 12, 2025 20:46:27.183326598 CEST",f2:42:89:7e:73:bd,3077,459,-69.0
2146,"Jun 12, 2025 20:46:15.283326395 CEST",c4:ea:1d:53:75:c3,3577,243,-72.0
2054,"Jun 12, 2025 20:46:13.359454372 CEST",f2:42:89:7e:73:bd,2934,458,-70.0
1999,"Jun 12, 2025 20:46:11.823480558 CEST",f2:42:89:7e:73:bd,2919,458,-70.0
-2,synthetic,3a:07:16:cb:a7:f4,-1,-1,-81.81365157474086
768,"Jun 12, 2025 20:45:36.682346898 CEST",c4:ea:1d:53:75:c3,3112,243,-71.0
413,"Jun 12, 2025 20:45:26.460824663 CEST",f2:42:89:7e:73:bd,2447,458,-70.0
533,"Jun 12, 2025 20:45:29.817961908 CEST",c4:ea:1d:53:75:c3,3026,243,-83.0
555,"Jun 12, 2025 20:45:30.659177820 CEST",f2:42:89:7e:73:bd,2488,458,-70.0
2293,"Jun 12, 2025 20:46:19.276814952 CEST",c4:ea:1d:53:75:c3,3629,243,-72.0
2543,"Jun 12, 2025 20:46:26.751972233 CEST",c4:ea:1d:53:75:c3,3719,243,-78.0
2207,"Jun 12, 2025 20:46:17.045813580 CEST",f2:42:89:7e:73:bd,2975,458,-70.0
1769,"Jun 12, 2025 20:46:06.293936124 CEST",f2:42:89:7e:73:bd,2847,458,-70.0
2188,"Jun 12, 2025 20:46:16.512048986 CEST",c4:ea:1d:53:75:c3,3595,243,-81.0
975,"Jun 12, 2025 20:45:42.332641673 CEST",f2:42:89:7e:73:bd,2607,458,-72.0
523,"Jun 12, 2025 20:45:29.532797852 CEST",f2:42:89:7e:73:bd,2477,458,-69.0
2766,"Jun 12, 2025 20:46:35.784830462 CEST",f2:42:89:7e:73:bd,3167,458,-64.0
1571,"Jun 12, 2025 20:46:00.025820115 CEST",c4:ea:1d:53:75:c3,3398,243,-72.0
771,"Jun 12, 2025 20:45:36.803104013 CEST",f2:42:89:7e:73:bd,2548,458,-70.0
