frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
1009,"Apr 13, 2021 15:27:16.137134122 CEST",f2:42:89:7e:73:bd,3092,459,-65.0
1964,"Apr 13, 2021 15:27:53.717491374 CEST",f2:42:89:7e:73:bd,3460,458,-64.0
1398,"Apr 13, 2021 15:27:31.087340221 CEST",f2:42:89:7e:73:bd,3239,458,-66.0
1117,"Apr 13, 2021 15:27:20.437872226 CEST",f2:42:89:7e:73:bd,3134,458,-66.0
74,"Apr 13, 2021 15:26:38.659143450 CEST",f2:42:89:7e:73:bd,2706,458,-65.0
1274,"Apr 13, 2021 15:27:26.479402857 CEST",f2:42:89:7e:73:bd,3193,458,-65.0
547,"Apr 13, 2021 15:26:58.217316874 CEST",f2:42:89:7e:73:bd,2900,458,-66.0
1233,"Apr 13, 2021 15:27:24.636222030 CEST",f2:42:89:7e:73:bd,3175,458,-65.0
304,"Apr 13, 2021 15:26:48.387025676 CEST",f2:42:89:7e:73:bd,2804,459,-65.0
2023,"Apr 13, 2021 15:27:56.379855981 CEST",f2:42:89:7e:73:bd,3489,458,-63.0
1592,"Apr 13, 2021 15:27:38.050469471 CEST",f2:42:89:7e:73:bd,3307,458,-63.0
1929,"Apr 13, 2021 15:27:52.181507573 CEST",f2:42:89:7e:73:bd,3445,458,-63.0
439,"Apr 13, 2021 15:26:54.121363541 CEST",f2:42:89:7e:73:bd,2860,458,-62.0
1367,"Apr 13, 2021 15:27:30.063360985 CEST",f2:42:89:7e:73:bd,3229,458,-65.0
1228,"Apr 13, 2021 15:27:24.434151991 CEST",f2:42:89:7e:73:bd,3173,458,-65.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-81.61824304076913
1770,"Apr 13, 2021 15:27:45.115994424 CEST",f2:42:89:7e:73:bd,3376,458,-66.0
1392,"Apr 13, 2021 15:27:30.882556009 CEST",f2:42:89:7e:73:bd,3237,458,-65.0
1857,"Apr 13, 2021 15:27:48.455858243 CEST",40:ee:dd:0e:38:54,1210,305,-83.0
1875,"Apr 13, 2021 15:27:49.621545235 CEST",f2:42:89:7e:73:bd,3420,458,-65.0
672,"Apr 13, 2021 15:27:03.644458203 CEST",f2:42:89:7e:73:bd,2953,458,-65.0
1069,"Apr 13, 2021 15:27:18.247896811 CEST",40:ee:dd:0e:38:54,882,305,-83.0
1560,"Apr 13, 2021 15:27:36.719834269 CEST",3a:07:16:cb:a7:f4,3709,384,-80.0
741,"Apr 13, 2021 15:27:06.807820388 CEST",40:ee:dd:0e:38:54,756,305,-83.0
1632,"Apr 13, 2021 15:27:39.893644431 CEST",f2:42:89:7e:73:bd,3325,458,-64.0
164,"Apr 13, 2021 15:26:42.857491368 CEST",f2:42:89:7e:73:bd,2747,458,-62.0
803,"Apr 13, 2021 15:27:08.866816717 CEST",f2:42:89:7e:73:bd,3008,458,-65.0
191,"Apr 13, 2021 15:26:44.291065288 CEST",f2:42:89:7e:73:bd,2761,458,-63.0
987,"Apr 13, 2021 15:27:15.113119197 CEST",f2:42:89:7e:73:bd,3082,458,-67.0
501,"Apr 13, 2021 15:26:56.790913768 CEST",f2:42:89:7e:73:bd,2886,458,-60.0
393,"Apr 13, 2021 15:26:52.175801260 CEST",f2:42:89:7e:73:bd,2841,458,-62.0
1122,"Apr 13, 2021 15:27:20.642667473 CEST",f2:42:89:7e:73:bd,3136,458,-66.0
1413,"Apr 13, 2021 15:27:31.701750475 CEST",f2:42:89:7e:73:bd,3245,458,-64.0
700,"Apr 13, 2021 15:27:05.001649156 CEST",40:ee:dd:0e:38:54,738,305,-82.0
285,"Apr 13, 2021 15:26:47.772655440 CEST",f2:42:89:7e:73:bd,2796,459,-64.0
2157,"Apr 13, 2021 15:28:00.069071837 CEST",f2:42:89:7e:73:bd,3533,458,-63.0
1590,"Apr 13, 2021 15:27:37.948069648 CEST",f2:42:89:7e:73:bd,3306,458,-62.0
841,"Apr 13, 2021 15:27:10.607581307 CEST",f2:42:89:7e:73:bd,3026,458,-65.0
1693,"Apr 13, 2021 15:27:41.756473775 CEST",3a:07:16:cb:a7:f4,3750,384,-79.0
895,"Apr 13, 2021 15:27:12.450770654 CEST",f2:42:89:7e:73:bd,3044,458,-65.0
2297,"Apr 13, 2021 15:28:05.391045602 CEST",f2:42:89:7e:73:bd,3588,458,-63.0
2089,"Apr 13, 2021 15:27:58.120633841 CEST",f2:42:89:7e:73:bd,3514,458,-62.0
1933,"Apr 13, 2021 15:27:52.386299118 CEST",f2:42:89:7e:73:bd,3447,458,-65.0
1881,"Apr 13, 2021 15:27:49.928727803 CEST",f2:42:89:7e:73:bd,3423,458,-63.0
201,"Apr 13, 2021 15:26:44.905477568 CEST",f2:42:89:7e:73:bd,2767,458,-64.0
533,"Apr 13, 2021 15:26:57.602927991 CEST",f2:42:89:7e:73:bd,2894,458,-63.0
231,"Apr 13, 2021 15:26:46.031862914 CEST",f2:42:89:7e:73:bd,2778,459,-63.0
1322,"Apr 13, 2021 15:27:28.220176387 CEST",f2:42:89:7e:73:bd,3210,458,-65.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-82.33819422011334
354,"Apr 13, 2021 15:26:50.515778431 CEST",3a:07:16:cb:a7:f4,3333,384,-79.0
-2,synthetic,c4:ea:1d:53:75:c3,-1,-1,-81.34035461114874
