frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
"1","Apr 13, 2021 15:22:27.577145376 CEST","f2:42:89:7e:73:bd","183","458","-65"
"2","Apr 13, 2021 15:22:27.722322916 CEST","26:59:43:64:4c:4a","1321","453","-81"
"3","Apr 13, 2021 15:22:27.781976871 CEST","f2:42:89:7e:73:bd","185","458","-65"
"4","Apr 13, 2021 15:22:27.884364891 CEST","f2:42:89:7e:73:bd","186","458","-65"
"5","Apr 13, 2021 15:22:27.927100982 CEST","26:59:43:64:4c:4a","1323","453","-81"
"6","Apr 13, 2021 15:22:27.986751025 CEST","f2:42:89:7e:73:bd","187","458","-65"
"7","Apr 13, 2021 15:22:28.089140023 CEST","f2:42:89:7e:73:bd","188","458","-65"
"9","Apr 13, 2021 15:22:28.131859212 CEST","26:59:43:64:4c:4a","1325","453","-81"
"10","Apr 13, 2021 15:22:28.191535097 CEST","f2:42:89:7e:73:bd","189","458","-65"
"11","Apr 13, 2021 15:22:28.235913157 CEST","26:59:43:64:4c:4a","1326","453","-81"
"12","Apr 13, 2021 15:22:28.293941695 CEST","f2:42:89:7e:73:bd","190","458","-65"
"13","Apr 13, 2021 15:22:28.398054376 CEST","f2:42:89:7e:73:bd","191","458","-65"
"14","Apr 13, 2021 15:22:28.498750631 CEST","f2:42:89:7e:73:bd","192","458","-66"
"15","Apr 13, 2021 15:22:28.541454804 CEST","26:59:43:64:4c:4a","1329","453","-81"
"16","Apr 13, 2021 15:22:28.601214987 CEST","f2:42:89:7e:73:bd","193","458","-65"
"17","Apr 13, 2021 15:22:28.703541338 CEST","f2:42:89:7e:73:bd","194","458","-66"
"18","Apr 13, 2021 15:22:28.746721130 CEST","26:59:43:64:4c:4a","1331","453","-81"
"19","Apr 13, 2021 15:22:28.805950310 CEST","f2:42:89:7e:73:bd","195","458","-65"
"22","Apr 13, 2021 15:22:28.951043132 CEST","26:59:43:64:4c:4a","1333","453","-81"
"23","Apr 13, 2021 15:22:29.053455597 CEST","26:59:43:64:4c:4a","1334","453","-81"
"24","Apr 13, 2021 15:22:29.113134695 CEST","f2:42:89:7e:73:bd","198","458","-65"
"25","Apr 13, 2021 15:22:29.155870995 CEST","26:59:43:64:4c:4a","1335","453","-81"
"26","Apr 13, 2021 15:22:29.215542410 CEST","f2:42:89:7e:73:bd","199","459","-66"
"27","Apr 13, 2021 15:22:29.258258596 CEST","26:59:43:64:4c:4a","1336","453","-82"
"28","Apr 13, 2021 15:22:29.319039510 CEST","f2:42:89:7e:73:bd","200","458","-65"
"29","Apr 13, 2021 15:22:29.420338145 CEST","f2:42:89:7e:73:bd","201","458","-65"
"30","Apr 13, 2021 15:22:29.523741239 CEST","f2:42:89:7e:73:bd","202","458","-65"
"35","Apr 13, 2021 15:22:29.625131018 CEST","f2:42:89:7e:73:bd","204","458","-66"
"36","Apr 13, 2021 15:22:29.667852581 CEST","26:59:43:64:4c:4a","1340","453","-82"
"37","Apr 13, 2021 15:22:29.727542085 CEST","f2:42:89:7e:73:bd","205","458","-66"
"38","Apr 13, 2021 15:22:29.770238506 CEST","26:59:43:64:4c:4a","1341","453","-81"
"39","Apr 13, 2021 15:22:29.830381769 CEST","f2:42:89:7e:73:bd","206","458","-66"
"42","Apr 13, 2021 15:22:29.932402424 CEST","f2:42:89:7e:73:bd","207","458","-66"
"43","Apr 13, 2021 15:22:30.034709498 CEST","f2:42:89:7e:73:bd","208","458","-66"
"44","Apr 13, 2021 15:22:30.137121125 CEST","f2:42:89:7e:73:bd","209","458","-66"
"46","Apr 13, 2021 15:22:30.239546580 CEST","f2:42:89:7e:73:bd","210","458","-66"
"48","Apr 13, 2021 15:22:30.282245934 CEST","26:59:43:64:4c:4a","1346","453","-81"
"50","Apr 13, 2021 15:22:30.341959463 CEST","f2:42:89:7e:73:bd","211","458","-67"
"51","Apr 13, 2021 15:22:30.444340360 CEST","f2:42:89:7e:73:bd","212","459","-66"
"52","Apr 13, 2021 15:22:30.487052355 CEST","26:59:43:64:4c:4a","1348","453","-81"
"53","Apr 13, 2021 15:22:30.589453855 CEST","26:59:43:64:4c:4a","1349","453","-81"
"54","Apr 13, 2021 15:22:30.649140286 CEST","f2:42:89:7e:73:bd","214","458","-66"
"55","Apr 13, 2021 15:22:30.692247094 CEST","26:59:43:64:4c:4a","1350","453","-82"
"57","Apr 13, 2021 15:22:30.794225984 CEST","26:59:43:64:4c:4a","1353","453","-82"
"58","Apr 13, 2021 15:22:30.853914859 CEST","f2:42:89:7e:73:bd","216","458","-65"
"59","Apr 13, 2021 15:22:30.956313286 CEST","f2:42:89:7e:73:bd","217","458","-66"
"61","Apr 13, 2021 15:22:31.058710874 CEST","f2:42:89:7e:73:bd","218","458","-65"
"62","Apr 13, 2021 15:22:31.101430134 CEST","26:59:43:64:4c:4a","1356","453","-81"
