frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
"1","Jun 12, 2025 21:09:24.417935993 CEST","38:e3:c5:3d:c4:e1","1675","295","-79"
"9","Jun 12, 2025 21:09:24.588702191 CEST","40:ee:dd:0e:38:54","3926","305","-72"
"12","Jun 12, 2025 21:09:24.638340626 CEST","3a:07:16:c6:72:54","237","384","-71"
"15","Jun 12, 2025 21:09:25.182002778 CEST","e6:94:ad:6a:0e:ba","805","453","-75"
"16","Jun 12, 2025 21:09:25.252752906 CEST","3a:07:16:c6:72:54","242","384","-71"
"17","Jun 12, 2025 21:09:25.379691395 CEST","3a:07:16:c6:72:54","243","384","-70"
"21","Jun 12, 2025 21:09:25.744272044 CEST","3a:07:16:c6:72:54","246","384","-71"
"27","Jun 12, 2025 21:09:25.990162321 CEST","3a:07:16:c6:72:54","248","384","-72"
"28","Jun 12, 2025 21:09:26.135834686 CEST","3a:07:16:cb:a7:f4","567","384","-65"
"29","Jun 12, 2025 21:09:26.235764782 CEST","3a:07:16:c6:72:54","250","384","-71"
"30","Jun 12, 2025 21:09:26.481545269 CEST","3a:07:16:c6:72:54","252","384","-69"
"32","Jun 12, 2025 21:09:26.504452302 CEST","3a:07:16:cb:a7:f4","570","384","-64"
"33","Jun 12, 2025 21:09:26.696081489 CEST","40:ee:dd:0e:38:54","3949","305","-71"
"34","Jun 12, 2025 21:09:26.727371222 CEST","3a:07:16:c6:72:54","254","384","-69"
"35","Jun 12, 2025 21:09:26.796448093 CEST","40:ee:dd:0e:38:54","3950","305","-71"
"36","Jun 12, 2025 21:09:26.850164979 CEST","3a:07:16:c6:72:54","255","384","-71"
"37","Jun 12, 2025 21:09:26.873775733 CEST","3a:07:16:cb:a7:f4","573","384","-63"
"38","Jun 12, 2025 21:09:26.896782290 CEST","40:ee:dd:0e:38:54","3951","305","-69"
"39","Jun 12, 2025 21:09:26.995982544 CEST","3a:07:16:cb:a7:f4","574","384","-63"
"40","Jun 12, 2025 21:09:27.095938482 CEST","3a:07:16:c6:72:54","257","384","-70"
"41","Jun 12, 2025 21:09:27.098313225 CEST","40:ee:dd:0e:38:54","3953","305","-68"
"42","Jun 12, 2025 21:09:27.197846832 CEST","40:ee:dd:0e:38:54","3954","305","-71"
"43","Jun 12, 2025 21:09:27.241742358 CEST","3a:07:16:cb:a7:f4","576","384","-62"
"44","Jun 12, 2025 21:09:27.298221537 CEST","40:ee:dd:0e:38:54","3955","305","-72"
"46","Jun 12, 2025 21:09:27.342017609 CEST","3a:07:16:c6:72:54","259","384","-71"
"49","Jun 12, 2025 21:09:27.487492324 CEST","3a:07:16:cb:a7:f4","578","384","-64"
"50","Jun 12, 2025 21:09:27.587453499 CEST","3a:07:16:c6:72:54","261","384","-71"
"51","Jun 12, 2025 21:09:27.699588010 CEST","40:ee:dd:0e:38:54","3960","305","-74"
"52","Jun 12, 2025 21:09:27.833211357 CEST","3a:07:16:c6:72:54","263","384","-72"
"54","Jun 12, 2025 21:09:27.846338725 CEST","e6:94:ad:6a:0e:ba","837","453","-75"
"55","Jun 12, 2025 21:09:27.956440645 CEST","3a:07:16:c6:72:54","264","384","-69"
"56","Jun 12, 2025 21:09:28.000827644 CEST","40:ee:dd:0e:38:54","3963","305","-73"
"57","Jun 12, 2025 21:09:28.101029702 CEST","40:ee:dd:0e:38:54","3964","305","-74"
"58","Jun 12, 2025 21:09:28.470538282 CEST","3a:07:16:cb:a7:f4","586","384","-63"
"59","Jun 12, 2025 21:09:28.502420339 CEST","40:ee:dd:0e:38:54","3968","305","-74"
"60","Jun 12, 2025 21:09:28.593418364 CEST","3a:07:16:cb:a7:f4","587","384","-65"
"61","Jun 12, 2025 21:09:28.767922119 CEST","e6:94:ad:6a:0e:ba","846","453","-73"
"62","Jun 12, 2025 21:09:28.816247328 CEST","3a:07:16:c6:72:54","271","384","-70"
"63","Jun 12, 2025 21:09:28.962058119 CEST","3a:07:16:cb:a7:f4","590","384","-64"
"64","Jun 12, 2025 21:09:29.062044856 CEST","3a:07:16:c6:72:54","273","384","-71"
"65","Jun 12, 2025 21:09:29.184882613 CEST","3a:07:16:c6:72:54","274","384","-70"
"66","Jun 12, 2025 21:09:29.207845450 CEST","3a:07:16:cb:a7:f4","592","384","-65"
"67","Jun 12, 2025 21:09:29.453568387 CEST","3a:07:16:cb:a7:f4","594","384","-65"
