frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
"331","Apr 13, 2021 15:31:09.449350787 CEST","26:59:43:64:4c:4a","2645","453","-86"
"332","Apr 13, 2021 15:31:09.457370801 CEST","40:ee:dd:0e:38:54","3423","305","-80"
"333","Apr 13, 2021 15:31:09.504040353 CEST","f2:42:89:7e:73:bd","1357","458","-68"
"334","Apr 13, 2021 15:31:09.551746001 CEST","26:59:43:64:4c:4a","2646","453","-84"
"335","Apr 13, 2021 15:31:09.557703043 CEST","40:ee:dd:0e:38:54","3424","305","-81"
"336","Apr 13, 2021 15:31:09.606415872 CEST","f2:42:89:7e:73:bd","1358","458","-68"
"337","Apr 13, 2021 15:31:09.708818698 CEST","f2:42:89:7e:73:bd","1359","458","-68"
"338","Apr 13, 2021 15:31:09.756532028 CEST","26:59:43:64:4c:4a","2648","453","-84"
"339","Apr 13, 2021 15:31:09.791155914 CEST","3a:07:16:cb:a7:f4","1347","384","-79"
"340","Apr 13, 2021 15:31:09.811223201 CEST","f2:42:89:7e:73:bd","1360","458","-68"
"341","Apr 13, 2021 15:31:09.858934226 CEST","26:59:43:64:4c:4a","2649","453","-84"
"342","Apr 13, 2021 15:31:09.913872916 CEST","f2:42:89:7e:73:bd","1361","458","-67"
"343","Apr 13, 2021 15:31:09.959120989 CEST","40:ee:dd:0e:38:54","3428","305","-80"
"344","Apr 13, 2021 15:31:10.016033952 CEST","f2:42:89:7e:73:bd","1362","458","-68"
"345","Apr 13, 2021 15:31:10.063737155 CEST","26:59:43:64:4c:4a","2651","453","-85"
"346","Apr 13, 2021 15:31:10.118417363 CEST","f2:42:89:7e:73:bd","1363","458","-68"
"347","Apr 13, 2021 15:31:10.220815091 CEST","f2:42:89:7e:73:bd","1364","458","-68"
"348","Apr 13, 2021 15:31:10.268530237 CEST","26:59:43:64:4c:4a","2653","453","-84"
"349","Apr 13, 2021 15:31:10.323214635 CEST","f2:42:89:7e:73:bd","1365","458","-67"
"351","Apr 13, 2021 15:31:10.370940676 CEST","26:59:43:64:4c:4a","2654","453","-84"
"352","Apr 13, 2021 15:31:10.405565889 CEST","3a:07:16:cb:a7:f4","1352","384","-80"
"353","Apr 13, 2021 15:31:10.425620954 CEST","f2:42:89:7e:73:bd","1366","458","-67"
"354","Apr 13, 2021 15:31:10.473351953 CEST","26:59:43:64:4c:4a","2655","453","-85"
"355","Apr 13, 2021 15:31:10.528022663 CEST","f2:42:89:7e:73:bd","1367","458","-67"
"356","Apr 13, 2021 15:31:10.575749402 CEST","26:59:43:64:4c:4a","2656","453","-84"
"357","Apr 13, 2021 15:31:10.630411800 CEST","f2:42:89:7e:73:bd","1368","458","-67"
"359","Apr 13, 2021 15:31:10.732806106 CEST","f2:42:89:7e:73:bd","1369","458","-67"
"360","Apr 13, 2021 15:31:10.781173779 CEST","26:59:43:64:4c:4a","2659","453","-84"
"361","Apr 13, 2021 15:31:10.835210888 CEST","f2:42:89:7e:73:bd","1370","458","-68"
"362","Apr 13, 2021 15:31:10.874065620 CEST","14:14:59:5a:be:ec","2413","367","-56"
"363","Apr 13, 2021 15:31:10.882937418 CEST","26:59:43:64:4c:4a","2660","453","-83"
"364","Apr 13, 2021 15:31:10.937605264 CEST","f2:42:89:7e:73:bd","1371","458","-68"
"365","Apr 13, 2021 15:31:10.962629256 CEST","40:ee:dd:0e:38:54","3438","305","-80"
"366","Apr 13, 2021 15:31:10.985341851 CEST","26:59:43:64:4c:4a","2661","453","-83"
"367","Apr 13, 2021 15:31:11.040014236 CEST","f2:42:89:7e:73:bd","1372","458","-68"
"368","Apr 13, 2021 15:31:11.062997536 CEST","40:ee:dd:0e:38:54","3439","305","-80"
"369","Apr 13, 2021 15:31:11.142413152 CEST","f2:42:89:7e:73:bd","1373","458","-67"
"374","Apr 13, 2021 15:31:11.244803197 CEST","f2:42:89:7e:73:bd","1374","458","-67"
"377","Apr 13, 2021 15:31:11.347194081 CEST","f2:42:89:7e:73:bd","1375","458","-67"
"380","Apr 13, 2021 15:31:11.449615066 CEST","f2:42:89:7e:73:bd","1376","458","-65"
"381","Apr 13, 2021 15:31:11.497348022 CEST","26:59:43:64:4c:4a","2666","453","-83"
"382","Apr 13, 2021 15:31:11.552027740 CEST","f2:42:89:7e:73:bd","1377","458","-68"
"383","Apr 13, 2021 15:31:11.657128466 CEST","f2:42:89:7e:73:bd","1378","458","-67"
"384","Apr 13, 2021 15:31:11.665083178 CEST","40:ee:dd:0e:38:54","3445","305","-80"
"385","Apr 13, 2021 15:31:11.756807552 CEST","f2:42:89:7e:73:bd","1379","458","-67"
"386","Apr 13, 2021 15:31:11.765450481 CEST","40:ee:dd:0e:38:54","3446","305","-80"
"387","Apr 13, 2021 15:31:11.864299224 CEST","f2:42:89:7e:73:bd","1380","458","-68"
"390","Apr 13, 2021 15:31:11.963121358 CEST","f2:42:89:7e:73:bd","1381","458","-69"
"391","Apr 13, 2021 15:31:12.064728343 CEST","f2:42:89:7e:73:bd","1382","458","-67"
"392","Apr 13, 2021 15:31:12.171299437 CEST","f2:42:89:7e:73:bd","1383","458","-68"
"393","Apr 13, 2021 15:31:12.269654402 CEST","f2:42:89:7e:73:bd","1384","458","-67"
"394","Apr 13, 2021 15:31:12.374456766 CEST","f2:42:89:7e:73:bd","1385","458","-67"
"395","Apr 13, 2021 15:31:12.575991263 CEST","f2:42:89:7e:73:bd","1387","458","-66"
"396","Apr 13, 2021 15:31:12.623736301 CEST","26:59:43:64:4c:4a","2677","453","-85"
"397","Apr 13, 2021 15:31:12.678370902 CEST","f2:42:89:7e:73:bd","1388","458","-66"
"398","Apr 13, 2021 15:31:12.726130537 CEST","26:59:43:64:4c:4a","2678","453","-84"
"399","Apr 13, 2021 15:31:12.780788395 CEST","f2:42:89:7e:73:bd","1389","458","-66"
"400","Apr 13, 2021 15:31:12.828543630 CEST","26:59:43:64:4c:4a","2679","453","-83"
"401","Apr 13, 2021 15:31:12.870486044 CEST","40:ee:dd:0e:38:54","3457","305","-80"
"402","Apr 13, 2021 15:31:12.883174809 CEST","f2:42:89:7e:73:bd","1390","458","-66"
"403","Apr 13, 2021 15:31:12.930931231 CEST","26:59:43:64:4c:4a","2680","453","-84"
"404","Apr 13, 2021 15:31:12.985591743 CEST","f2:42:89:7e:73:bd","1391","458","-67"
"405","Apr 13, 2021 15:31:13.090724945 CEST","f2:42:89:7e:73:bd","1392","458","-66"
