frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
"1","Apr 13, 2021 15:26:35.016410669 CEST","26:59:43:64:4c:4a","3915","453","-78"
"2","Apr 13, 2021 15:26:35.032950272 CEST","3a:07:16:cb:a7:f4","3207","384","-79"
"3","Apr 13, 2021 15:26:35.075225690 CEST","f2:42:89:7e:73:bd","2671","458","-65"
"5","Apr 13, 2021 15:26:35.118827324 CEST","26:59:43:64:4c:4a","3916","453","-78"
"6","Apr 13, 2021 15:26:35.197131555 CEST","40:ee:dd:0e:38:54","434","305","-83"
"7","Apr 13, 2021 15:26:35.282299369 CEST","f2:42:89:7e:73:bd","2673","458","-66"
"8","Apr 13, 2021 15:26:35.323620755 CEST","26:59:43:64:4c:4a","3918","453","-78"
"9","Apr 13, 2021 15:26:35.426063251 CEST","26:59:43:64:4c:4a","3919","453","-78"
"10","Apr 13, 2021 15:26:35.484791949 CEST","f2:42:89:7e:73:bd","2675","458","-65"
"11","Apr 13, 2021 15:26:35.529302776 CEST","26:59:43:64:4c:4a","3920","453","-78"
"12","Apr 13, 2021 15:26:35.587168724 CEST","f2:42:89:7e:73:bd","2676","458","-65"
"13","Apr 13, 2021 15:26:35.630827488 CEST","26:59:43:64:4c:4a","3921","453","-78"
"14","Apr 13, 2021 15:26:35.689573856 CEST","f2:42:89:7e:73:bd","2677","458","-65"
"15","Apr 13, 2021 15:26:35.733224169 CEST","26:59:43:64:4c:4a","3922","453","-78"
"16","Apr 13, 2021 15:26:35.770267008 CEST","3a:07:16:cb:a7:f4","3213","384","-80"
"17","Apr 13, 2021 15:26:35.791993444 CEST","f2:42:89:7e:73:bd","2678","458","-65"
"18","Apr 13, 2021 15:26:35.896721566 CEST","f2:42:89:7e:73:bd","2679","458","-66"
"20","Apr 13, 2021 15:26:35.996781218 CEST","f2:42:89:7e:73:bd","2680","458","-66"
"21","Apr 13, 2021 15:26:35.999924215 CEST","40:ee:dd:0e:38:54","442","305","-85"
"22","Apr 13, 2021 15:26:36.040432160 CEST","26:59:43:64:4c:4a","3925","453","-78"
"23","Apr 13, 2021 15:26:36.099172381 CEST","f2:42:89:7e:73:bd","2681","458","-65"
"25","Apr 13, 2021 15:26:36.142825418 CEST","26:59:43:64:4c:4a","3926","453","-78"
"26","Apr 13, 2021 15:26:36.201562845 CEST","f2:42:89:7e:73:bd","2682","458","-65"
"27","Apr 13, 2021 15:26:36.261756184 CEST","3a:07:16:cb:a7:f4","3217","384","-80"
"28","Apr 13, 2021 15:26:36.303965881 CEST","f2:42:89:7e:73:bd","2683","458","-65"
"29","Apr 13, 2021 15:26:36.406359209 CEST","f2:42:89:7e:73:bd","2684","458","-65"
"35","Apr 13, 2021 15:26:36.450050659 CEST","26:59:43:64:4c:4a","3931","453","-78"
"36","Apr 13, 2021 15:26:36.461688592 CEST","20:b0:01:f5:d1:25","1595","308","-81"
"37","Apr 13, 2021 15:26:36.511130843 CEST","f2:42:89:7e:73:bd","2685","458","-66"
"38","Apr 13, 2021 15:26:36.552427435 CEST","26:59:43:64:4c:4a","3932","453","-78"
"39","Apr 13, 2021 15:26:36.602077394 CEST","40:ee:dd:0e:38:54","448","305","-83"
"40","Apr 13, 2021 15:26:36.611155364 CEST","f2:42:89:7e:73:bd","2686","458","-66"
"41","Apr 13, 2021 15:26:36.654857430 CEST","26:59:43:64:4c:4a","3933","453","-78"
"42","Apr 13, 2021 15:26:36.713574114 CEST","f2:42:89:7e:73:bd","2687","458","-65"
"43","Apr 13, 2021 15:26:36.816931252 CEST","f2:42:89:7e:73:bd","2688","458","-65"
"44","Apr 13, 2021 15:26:36.903109180 CEST","40:ee:dd:0e:38:54","451","305","-83"
"45","Apr 13, 2021 15:26:36.918354555 CEST","f2:42:89:7e:73:bd","2689","458","-66"
"46","Apr 13, 2021 15:26:36.962024004 CEST","26:59:43:64:4c:4a","3936","453","-77"
"47","Apr 13, 2021 15:26:37.020772467 CEST","f2:42:89:7e:73:bd","2690","458","-67"
"48","Apr 13, 2021 15:26:37.064428228 CEST","26:59:43:64:4c:4a","3937","453","-77"
"49","Apr 13, 2021 15:26:37.125509459 CEST","f2:42:89:7e:73:bd","2691","458","-67"
"50","Apr 13, 2021 15:26:37.166829797 CEST","26:59:43:64:4c:4a","3938","453","-77"
"51","Apr 13, 2021 15:26:37.225556050 CEST","f2:42:89:7e:73:bd","2692","458","-66"
"52","Apr 13, 2021 15:26:37.327967188 CEST","f2:42:89:7e:73:bd","2693","458","-66"
"54","Apr 13, 2021 15:26:37.490566007 CEST","3a:07:16:cb:a7:f4","3227","384","-80"
"55","Apr 13, 2021 15:26:37.532771234 CEST","f2:42:89:7e:73:bd","2695","458","-66"
"56","Apr 13, 2021 15:26:37.576439846 CEST","26:59:43:64:4c:4a","3943","453","-77"
"57","Apr 13, 2021 15:26:37.635151432 CEST","f2:42:89:7e:73:bd","2696","458","-65"
"58","Apr 13, 2021 15:26:37.678834641 CEST","26:59:43:64:4c:4a","3944","453","-77"
"59","Apr 13, 2021 15:26:37.739903929 CEST","f2:42:89:7e:73:bd","2697","458","-65"
"60","Apr 13, 2021 15:26:37.839951149 CEST","f2:42:89:7e:73:bd","2698","458","-65"
"61","Apr 13, 2021 15:26:37.942367105 CEST","f2:42:89:7e:73:bd","2699","458","-66"
"62","Apr 13, 2021 15:26:37.986077971 CEST","26:59:43:64:4c:4a","3947","453","-77"
"63","Apr 13, 2021 15:26:38.044754008 CEST","f2:42:89:7e:73:bd","2700","458","-65"
"65","Apr 13, 2021 15:26:38.088432607 CEST","26:59:43:64:4c:4a","3948","453","-76"
"66","Apr 13, 2021 15:26:38.147148454 CEST","f2:42:89:7e:73:bd","2701","458","-65"
"67","Apr 13, 2021 15:26:38.190831732 CEST","26:59:43:64:4c:4a","3949","453","-77"
"68","Apr 13, 2021 15:26:38.249558963 CEST","f2:42:89:7e:73:bd","2702","458","-65"
"69","Apr 13, 2021 15:26:38.355711638 CEST","f2:42:89:7e:73:bd","2703","458","-65"
"70","Apr 13, 2021 15:26:38.498065843 CEST","26:59:43:64:4c:4a","3952","453","-78"
"71","Apr 13, 2021 15:26:38.556744883 CEST","f2:42:89:7e:73:bd","2705","458","-66"
"73","Apr 13, 2021 15:26:38.600437521 CEST","26:59:43:64:4c:4a","3953","453","-78"
"74","Apr 13, 2021 15:26:38.659143450 CEST","f2:42:89:7e:73:bd","2706","458","-65"
"75","Apr 13, 2021 15:26:38.702828474 CEST","26:59:43:64:4c:4a","3954","453","-78"
"76","Apr 13, 2021 15:26:38.761543343 CEST","f2:42:89:7e:73:bd","2707","458","-64"
"77","Apr 13, 2021 15:26:38.809775524 CEST","40:ee:dd:0e:38:54","470","305","-85"
"79","Apr 13, 2021 15:26:38.965118602 CEST","3a:07:16:cb:a7:f4","3239","384","-80"
"80","Apr 13, 2021 15:26:38.968705511 CEST","f2:42:89:7e:73:bd","2709","458","-64"
"81","Apr 13, 2021 15:26:39.068754756 CEST","f2:42:89:7e:73:bd","2710","458","-66"
"82","Apr 13, 2021 15:26:39.112441526 CEST","26:59:43:64:4c:4a","3958","453","-77"
"83","Apr 13, 2021 15:26:39.171138935 CEST","f2:42:89:7e:73:bd","2711","458","-65"
"84","Apr 13, 2021 15:26:39.214838905 CEST","26:59:43:64:4c:4a","3959","453","-77"
"85","Apr 13, 2021 15:26:39.217359267 CEST","40:ee:dd:0e:38:54","475","305","-84"
"86","Apr 13, 2021 15:26:39.375949267 CEST","f2:42:89:7e:73:bd","2713","458","-64"
"87","Apr 13, 2021 15:26:39.522089080 CEST","26:59:43:64:4c:4a","3962","453","-76"
"88","Apr 13, 2021 15:26:39.583243574 CEST","f2:42:89:7e:73:bd","2715","458","-64"
"89","Apr 13, 2021 15:26:39.624441341 CEST","26:59:43:64:4c:4a","3963","453","-77"
"90","Apr 13, 2021 15:26:39.636076969 CEST","20:b0:01:f5:d1:25","1629","308","-81"
"91","Apr 13, 2021 15:26:39.726840047 CEST","26:59:43:64:4c:4a","3964","453","-77"
"92","Apr 13, 2021 15:26:39.785527887 CEST","f2:42:89:7e:73:bd","2717","458","-65"
"93","Apr 13, 2021 15:26:39.840872076 CEST","20:b0:01:f5:d1:25","1631","308","-82"
"94","Apr 13, 2021 15:26:39.887939793 CEST","f2:42:89:7e:73:bd","2718","458","-65"
"95","Apr 13, 2021 15:26:39.948153246 CEST","3a:07:16:cb:a7:f4","3247","384","-79"
"96","Apr 13, 2021 15:26:39.990419864 CEST","f2:42:89:7e:73:bd","2719","458","-65"
"99","Apr 13, 2021 15:26:40.034048597 CEST","26:59:43:64:4c:4a","3968","453","-77"
