frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
1,"Jun 12, 2025 20:55:03.415847646 CEST",f2:42:89:7e:73:bd,221,458,-56.0
2,"Jun 12, 2025 20:55:03.518253685 CEST",f2:42:89:7e:73:bd,222,458,-56.0
3,"Jun 12, 2025 20:55:03.620658817 CEST",f2:42:89:7e:73:bd,223,458,-56.0
4,"Jun 12, 2025 20:55:03.723042437 CEST",f2:42:89:7e:73:bd,224,458,-57.0
6,"Jun 12, 2025 20:55:03.825443098 CEST",f2:42:89:7e:73:bd,225,458,-58.0
9,"Jun 12, 2025 20:55:03.931824014 CEST",f2:42:89:7e:73:bd,227,458,-58.0
11,"Jun 12, 2025 20:55:04.035453114 CEST",f2:42:89:7e:73:bd,229,458,-59.0
12,"Jun 12, 2025 20:55:04.132646619 CEST",f2:42:89:7e:73:bd,230,458,-58.0
13,"Jun 12, 2025 20:55:04.235063134 CEST",f2:42:89:7e:73:bd,231,458,-58.0
14,"Jun 12, 2025 20:55:04.337447942 CEST",f2:42:89:7e:73:bd,232,458,-58.0
15,"Jun 12, 2025 20:55:04.439864667 CEST",f2:42:89:7e:73:bd,233,458,-60.0
16,"Jun 12, 2025 20:55:04.542253944 CEST",f2:42:89:7e:73:bd,234,458,-58.0
18,"Jun 12, 2025 20:55:04.644635609 CEST",f2:42:89:7e:73:bd,235,458,-59.0
19,"Jun 12, 2025 20:55:04.747053032 CEST",f2:42:89:7e:73:bd,236,458,-58.0
20,"Jun 12, 2025 20:55:04.849438747 CEST",f2:42:89:7e:73:bd,237,458,-59.0
21,"Jun 12, 2025 20:55:04.956786337 CEST",f2:42:89:7e:73:bd,238,458,-60.0
22,"Jun 12, 2025 20:55:05.054249220 CEST",f2:42:89:7e:73:bd,239,458,-58.0
24,"Jun 12, 2025 20:55:05.156643456 CEST",f2:42:89:7e:73:bd,240,458,-58.0
26,"Jun 12, 2025 20:55:05.259029241 CEST",f2:42:89:7e:73:bd,241,458,-57.0
27,"Jun 12, 2025 20:55:05.361426340 CEST",f2:42:89:7e:73:bd,242,458,-57.0
29,"Jun 12, 2025 20:55:05.463824907 CEST",f2:42:89:7e:73:bd,243,458,-57.0
30,"Jun 12, 2025 20:55:05.566243447 CEST",f2:42:89:7e:73:bd,244,458,-57.0
33,"Jun 12, 2025 20:55:05.668637055 CEST",f2:42:89:7e:73:bd,245,458,-57.0
34,"Jun 12, 2025 20:55:05.771026611 CEST",f2:42:89:7e:73:bd,246,458,-57.0
35,"Jun 12, 2025 20:55:05.873419032 CEST",f2:42:89:7e:73:bd,247,458,-57.0
36,"Jun 12, 2025 20:55:05.975828423 CEST",f2:42:89:7e:73:bd,248,458,-57.0
38,"Jun 12, 2025 20:55:06.078217700 CEST",f2:42:89:7e:73:bd,249,458,-57.0
40,"Jun 12, 2025 20:55:06.180622552 CEST",f2:42:89:7e:73:bd,250,458,-57.0
46,"Jun 12, 2025 20:55:06.287646916 CEST",f2:42:89:7e:73:bd,252,458,-58.0
51,"Jun 12, 2025 20:55:06.385411024 CEST",f2:42:89:7e:73:bd,254,458,-57.0
54,"Jun 12, 2025 20:55:06.489513020 CEST",f2:42:89:7e:73:bd,256,458,-57.0
55,"Jun 12, 2025 20:55:06.590223243 CEST",f2:42:89:7e:73:bd,257,458,-56.0
56,"Jun 12, 2025 20:55:06.700043004 CEST",f2:42:89:7e:73:bd,258,458,-57.0
57,"Jun 12, 2025 20:55:06.795018000 CEST",f2:42:89:7e:73:bd,259,458,-57.0
58,"Jun 12, 2025 20:55:06.897411747 CEST",f2:42:89:7e:73:bd,260,458,-57.0
61,"Jun 12, 2025 20:55:06.999820231 CEST",f2:42:89:7e:73:bd,262,458,-56.0
65,"Jun 12, 2025 20:55:07.102211254 CEST",f2:42:89:7e:73:bd,264,458,-57.0
66,"Jun 12, 2025 20:55:07.204617433 CEST",f2:42:89:7e:73:bd,265,458,-57.0
67,"Jun 12, 2025 20:55:07.307012298 CEST",f2:42:89:7e:73:bd,266,458,-56.0
73,"Jun 12, 2025 20:55:07.412924928 CEST",f2:42:89:7e:73:bd,268,458,-56.0
79,"Jun 12, 2025 20:55:07.511797767 CEST",f2:42:89:7e:73:bd,270,458,-56.0
80,"Jun 12, 2025 20:55:07.614213444 CEST",f2:42:89:7e:73:bd,271,458,-57.0
82,"Jun 12, 2025 20:55:07.716582747 CEST",f2:42:89:7e:73:bd,272,458,-56.0
83,"Jun 12, 2025 20:55:07.818985224 CEST",f2:42:89:7e:73:bd,273,458,-56.0
84,"Jun 12, 2025 20:55:07.921403555 CEST",f2:42:89:7e:73:bd,274,458,-57.0
92,"Jun 12, 2025 20:55:08.027996021 CEST",f2:42:89:7e:73:bd,278,458,-57.0
95,"Jun 12, 2025 20:55:08.126204389 CEST",f2:42:89:7e:73:bd,281,458,-56.0
97,"Jun 12, 2025 20:55:08.228610149 CEST",f2:42:89:7e:73:bd,283,458,-56.0
98,"Jun 12, 2025 20:55:08.331006690 CEST",f2:42:89:7e:73:bd,284,458,-56.0
99,"Jun 12, 2025 20:55:08.433391358 CEST",f2:42:89:7e:73:bd,285,458,-56.0
100,"Jun 12, 2025 20:55:08.535795721 CEST",f2:42:89:7e:73:bd,286,458,-57.0
101,"Jun 12, 2025 20:55:08.638204344 CEST",f2:42:89:7e:73:bd,287,458,-57.0
102,"Jun 12, 2025 20:55:08.741350771 CEST",f2:42:89:7e:73:bd,288,458,-57.0
103,"Jun 12, 2025 20:55:08.844881115 CEST",f2:42:89:7e:73:bd,289,458,-57.0
104,"Jun 12, 2025 20:55:08.945390614 CEST",f2:42:89:7e:73:bd,290,458,-58.0
105,"Jun 12, 2025 20:55:09.047800006 CEST",f2:42:89:7e:73:bd,291,458,-58.0
106,"Jun 12, 2025 20:55:09.150230419 CEST",f2:42:89:7e:73:bd,292,458,-58.0
107,"Jun 12, 2025 20:55:09.252590014 CEST",f2:42:89:7e:73:bd,293,458,-58.0
108,"Jun 12, 2025 20:55:09.354998428 CEST",f2:42:89:7e:73:bd,294,458,-59.0
109,"Jun 12, 2025 20:55:09.457378975 CEST",f2:42:89:7e:73:bd,295,458,-58.0
110,"Jun 12, 2025 20:55:09.559790252 CEST",f2:42:89:7e:73:bd,296,458,-59.0
111,"Jun 12, 2025 20:55:09.662188958 CEST",f2:42:89:7e:73:bd,297,458,-58.0
112,"Jun 12, 2025 20:55:09.764565455 CEST",f2:42:89:7e:73:bd,298,458,-59.0
114,"Jun 12, 2025 20:55:09.866978967 CEST",f2:42:89:7e:73:bd,299,458,-59.0
116,"Jun 12, 2025 20:55:10.071786715 CEST",f2:42:89:7e:73:bd,301,458,-58.0
118,"Jun 12, 2025 20:55:10.174168939 CEST",f2:42:89:7e:73:bd,302,458,-58.0
119,"Jun 12, 2025 20:55:10.276577492 CEST",f2:42:89:7e:73:bd,303,458,-58.0
121,"Jun 12, 2025 20:55:10.378980249 CEST",f2:42:89:7e:73:bd,304,458,-60.0
122,"Jun 12, 2025 20:55:10.481376929 CEST",f2:42:89:7e:73:bd,305,458,-60.0
123,"Jun 12, 2025 20:55:10.583781362 CEST",f2:42:89:7e:73:bd,306,458,-59.0
128,"Jun 12, 2025 20:55:10.686184119 CEST",f2:42:89:7e:73:bd,307,458,-58.0
132,"Jun 12, 2025 20:55:10.788565783 CEST",f2:42:89:7e:73:bd,309,458,-60.0
134,"Jun 12, 2025 20:55:10.890967283 CEST",f2:42:89:7e:73:bd,310,458,-59.0
135,"Jun 12, 2025 20:55:10.993374928 CEST",f2:42:89:7e:73:bd,311,458,-61.0
136,"Jun 12, 2025 20:55:11.095779431 CEST",f2:42:89:7e:73:bd,312,458,-60.0
138,"Jun 12, 2025 20:55:11.198169826 CEST",f2:42:89:7e:73:bd,313,458,-63.0
139,"Jun 12, 2025 20:55:11.300559662 CEST",f2:42:89:7e:73:bd,314,458,-63.0
140,"Jun 12, 2025 20:55:11.402963466 CEST",f2:42:89:7e:73:bd,315,458,-60.0
141,"Jun 12, 2025 20:55:11.507189360 CEST",f2:42:89:7e:73:bd,316,458,-62.0
142,"Jun 12, 2025 20:55:11.607771633 CEST",f2:42:89:7e:73:bd,317,458,-62.0
144,"Jun 12, 2025 20:55:11.812546277 CEST",f2:42:89:7e:73:bd,319,458,-61.0
145,"Jun 12, 2025 20:55:11.914964329 CEST",f2:42:89:7e:73:bd,320,458,-60.0
146,"Jun 12, 2025 20:55:12.017366317 CEST",f2:42:89:7e:73:bd,321,458,-61.0
147,"Jun 12, 2025 20:55:12.119760414 CEST",f2:42:89:7e:73:bd,322,458,-60.0
148,"Jun 12, 2025 20:55:12.222147735 CEST",f2:42:89:7e:73:bd,323,458,-63.0
149,"Jun 12, 2025 20:55:12.324542181 CEST",f2:42:89:7e:73:bd,324,458,-62.0
150,"Jun 12, 2025 20:55:12.426958487 CEST",f2:42:89:7e:73:bd,325,458,-62.0
151,"Jun 12, 2025 20:55:12.529358170 CEST",f2:42:89:7e:73:bd,326,458,-62.0
152,"Jun 12, 2025 20:55:12.631753314 CEST",f2:42:89:7e:73:bd,327,458,-62.0
153,"Jun 12, 2025 20:55:12.734161658 CEST",f2:42:89:7e:73:bd,328,458,-61.0
154,"Jun 12, 2025 20:55:12.836550167 CEST",f2:42:89:7e:73:bd,329,458,-60.0
155,"Jun 12, 2025 20:55:12.938952784 CEST",f2:42:89:7e:73:bd,330,458,-60.0
156,"Jun 12, 2025 20:55:13.041351979 CEST",f2:42:89:7e:73:bd,331,458,-60.0
157,"Jun 12, 2025 20:55:13.143748660 CEST",f2:42:89:7e:73:bd,332,458,-60.0
158,"Jun 12, 2025 20:55:13.246138915 CEST",f2:42:89:7e:73:bd,333,458,-59.0
159,"Jun 12, 2025 20:55:13.348534338 CEST",f2:42:89:7e:73:bd,334,458,-59.0
160,"Jun 12, 2025 20:55:13.450931577 CEST",f2:42:89:7e:73:bd,335,458,-60.0
161,"Jun 12, 2025 20:55:13.553324626 CEST",f2:42:89:7e:73:bd,336,458,-59.0
162,"Jun 12, 2025 20:55:13.655740932 CEST",f2:42:89:7e:73:bd,337,458,-58.0
163,"Jun 12, 2025 20:55:13.758133422 CEST",f2:42:89:7e:73:bd,338,458,-58.0
164,"Jun 12, 2025 20:55:13.860537924 CEST",f2:42:89:7e:73:bd,339,458,-60.0
165,"Jun 12, 2025 20:55:13.962922662 CEST",f2:42:89:7e:73:bd,340,458,-61.0
166,"Jun 12, 2025 20:55:14.065337990 CEST",f2:42:89:7e:73:bd,341,458,-63.0
167,"Jun 12, 2025 20:55:14.168047979 CEST",f2:42:89:7e:73:bd,342,458,-61.0
171,"Jun 12, 2025 20:55:14.270120107 CEST",f2:42:89:7e:73:bd,344,458,-60.0
172,"Jun 12, 2025 20:55:14.372519581 CEST",f2:42:89:7e:73:bd,345,458,-60.0
173,"Jun 12, 2025 20:55:14.474913188 CEST",f2:42:89:7e:73:bd,346,458,-59.0
174,"Jun 12, 2025 20:55:14.577332218 CEST",f2:42:89:7e:73:bd,347,458,-60.0
175,"Jun 12, 2025 20:55:14.679733368 CEST",f2:42:89:7e:73:bd,348,458,-62.0
176,"Jun 12, 2025 20:55:14.782117757 CEST",f2:42:89:7e:73:bd,349,458,-62.0
177,"Jun 12, 2025 20:55:14.884512482 CEST",f2:42:89:7e:73:bd,350,458,-62.0
178,"Jun 12, 2025 20:55:14.986949949 CEST",f2:42:89:7e:73:bd,351,458,-62.0
180,"Jun 12, 2025 20:55:15.089338808 CEST",f2:42:89:7e:73:bd,352,458,-62.0
181,"Jun 12, 2025 20:55:15.193903501 CEST",f2:42:89:7e:73:bd,353,458,-61.0
182,"Jun 12, 2025 20:55:15.294118550 CEST",f2:42:89:7e:73:bd,354,458,-60.0
183,"Jun 12, 2025 20:55:15.396503776 CEST",f2:42:89:7e:73:bd,355,458,-59.0
184,"Jun 12, 2025 20:55:15.498906393 CEST",f2:42:89:7e:73:bd,356,458,-61.0
185,"Jun 12, 2025 20:55:15.601298394 CEST",f2:42:89:7e:73:bd,357,458,-60.0
186,"Jun 12, 2025 20:55:15.703720567 CEST",f2:42:89:7e:73:bd,358,458,-59.0
187,"Jun 12, 2025 20:55:15.806107819 CEST",f2:42:89:7e:73:bd,359,458,-60.0
188,"Jun 12, 2025 20:55:15.908505128 CEST",f2:42:89:7e:73:bd,360,458,-60.0
189,"Jun 12, 2025 20:55:16.010911935 CEST",f2:42:89:7e:73:bd,361,458,-60.0
191,"Jun 12, 2025 20:55:16.113289270 CEST",f2:42:89:7e:73:bd,362,458,-59.0
193,"Jun 12, 2025 20:55:16.216889804 CEST",f2:42:89:7e:73:bd,363,458,-59.0
194,"Jun 12, 2025 20:55:16.322793006 CEST",f2:42:89:7e:73:bd,364,458,-59.0
195,"Jun 12, 2025 20:55:16.423150321 CEST",f2:42:89:7e:73:bd,365,458,-59.0
196,"Jun 12, 2025 20:55:16.524737611 CEST",f2:42:89:7e:73:bd,366,458,-60.0
197,"Jun 12, 2025 20:55:16.625303542 CEST",f2:42:89:7e:73:bd,367,458,-60.0
198,"Jun 12, 2025 20:55:16.727711467 CEST",f2:42:89:7e:73:bd,368,458,-62.0
199,"Jun 12, 2025 20:55:16.830093480 CEST",f2:42:89:7e:73:bd,369,458,-61.0
